Text,Category
También es bisexual,0
Que es Barbi ¿,0
De espanto....,0
Puras mamadas...,0
Cuando los iconos pop se fusionan,0
¡CON ANOREXIA INCLUIDA!,0
"Representa la inmoralidad en nuestros días,",0
Hermosa,0
L@s amantes se venden por separado?,0
Ahuevo le deben de meter cosas gringas!,0
Una Frida muy rara,0
Muy fea ..y pesimo ejemplo,0
Otro fetiche,0
Esta  horrible nada que ver con Frida jajajajaja,0
QUE SIGUE DESPUES.... LA BARBY RUBI,0
"DE VERDAD ES QUE SI LA PONEN DE EJEMPLO ANTE EL MUNDO,DE PLANO SI ES LO MEJOR QUE TENEMOS CON TODA RAZÓN SOMOS LO PEOR ",0
"pero frida no era mujer
era lesbiana",1
Que horror!,0
Upsss.,0
Ya estoy haciendo.mi carta !!,0
"Marketing 

Vender..... vender.",0
Barbie Sobrevalorada e ídolo de Feminazis :V,0
Bueno creo que ella nunca logro nada o no qué yo sepa,0
Una más fea no pudieron encontrar?,0
Que fea!!!!,0
Que tonterías me parecen las discusiones no inven ten !!! Lo deleznable es que el día de la mujer. Saquen esta mona que representa el mas vil manipuleo del consumísmo...es degradante .... Y bastante averrante que quieran una mona de Madam Curie etc....,0
Hecha en China!!!,0
"Esas, esas deberían de salir a la luz esas que no tienen nada y se aprovechan de ellas por la necesidad de tener algo para comer.... No las pendeja esas que se dejan coger para tener un papel importante en una película o en una novela....",1
"Pues la escuincla encuentra el amor que no hay en su hogar en el Kevin adicto sin futuro y pues cuando el hambre entra por la puerta el amor sale por la ventana y el buen Kevin con inmadurez y frustracion llena de alcohol y anexas se desquita de la escuincla y lo deja y taran ""madre luchona"" sin preparacion va a conquistar el mundo lleno de cabrones en los trabajos que solo quieren una cosa y asi sigue.
Pasado ya un buen tiempo el hijo del kevin suba a tu camion y te atraca, fin.
Buenas noches.",0
"Y son las que generalmente después de acabar la secu buscan casarse, tener la bendición, que sus Padres les den un cuarto dividido con cortina para vivir con el Brayan, las que sacan el seguro popular para su atención de embarazo, las que se juntan por que es lo que sigue sino que diría la familia que estén solas",0
Y sin embargo a las mujeres de clase alta son a las que las autoridades y los medios atienden!! SALUDOS A SOFÍA NIÑO DE RIVERA Y KARLA SOUZA!!!,0
"Gente rica y famosa: ""casos que se deben esclarecer"". Gente pobre: ""mera estadística"".",0
De ese tipo de mujeres pobres deberían poner en la portada de noticias  ahí te lo encargo ARISTEGUI NOTICIAS,0
Eso que públicas no es violencia eso es hambre y en tal caso seria violencia social del pri gobierno,0
Se llama lucha de clases y por qué están bien pendejos ustedes asalariados nos van ganando.,0
Pueden irse al estado de México y solicitar su crédito rosa y listo!!!! salen de la pobreza ......,0
No es mala onda pero. En México no hay Meade saco a dos millones de pobres,0
"Justcia solo Justicia es lo que deceo ver ! 
Ver en la carcel a tantisimo funcionario RATA EN LA CARCEL!
Que an ROBADO Recursos y dinero de programa de educacion y salud dejando en el abandono por decadas al pueblo de Mexico!
La ignorancia y la falta de educacion es lo que propicia la pobresa y en Mexico hay mucha nesecidad por culpa de esos chupasangres de policos parasitos del sistema del prian""",0
"Pobre pendeja laura ruvalcaba, la violencia de genero es mucho mayor entre la gente rica, solo que esos casos no se hacen publicos",1
"y en los pueblos y comunidades de los estados es peor,marginacion,olvido,y pobreza,falta de trabajo y oportunidades,educación",0
Todas ellas fans del commander y de maluma!,0
Y desgraciadamente son las que venden su voto a esta basura,0
"Es muy común mayor ignorancia, mayor violencia",0
"Descifrado en números y precios contribuye con mas pero con su cariño, su pasión, dedicación, amistad, compañía, su alegría, tristeza, coraje, tesón y demás le quedaba a deber toda la vida!",0
"Cómo todo, no aplica a todo el mundo, conozco mujeres que son mayores no trabajan a pesar que sus papas les costó enviarlas a una escuela y no planchan ni cocinan, y lo mismo pasa con los hombres que no cambian ni un foco en casa y mucho menos trabajan, la igualdad moderna es cuando hombre y mujer trabajan fuera y dentro de la casa, y hablo de igualdad porque eso eh leído que piden las mujeres de hoy en día",0
Entonces el marido que gana el mínimo es un pobre pendejo ya que aporta menos de $30000.00 al año suponiendo que da íntegro su salario ?,0
"$50,000.00 al año,  $ 961.00 a la semana, $137.00 al día,  ?  realmente creo que esta mal este análisis, Contribuye con mucho más",0
"“Las mujeres son el elemento aglutinador. Son como el resistol del país, sin ellas, el país se caería en mil pedazos”",0
Tan poco creo están equivocados,0
gusta,0
Nadamas piensan en el dinero,0
el que quieran todo regalado en vez de trabajar es una desventaja también,0
O por ser mujeres o por ser pensantes o por ser hombres o por lo que sea pero los bloqueos laborales y despidos injustificados son una realidad.,0
terrible. ser mujer solo dura hasta que se embarazan. O no quieren follar con el jefe de la oficina,0
"Triste, pero cierto",0
"La mujer es la principal culpable de todo tipo de violencia ya que son ellas las que mal educan a los hijos. El peor enemigo de la mujer es otra mujer. Son las primeras en usar la frace ""pinche vieja"" para referirse a otra mujer. Quieren cambio, empiesen x ustedes",1
Una cosa es ser mujer  con causas inteligentes y otra las locas  que se hacen llamar feministas radicales  lesbianas misandricas,1
"Créo que eato se está poniendo serio.
Respeto e igualdad, investigación seria en muertes y maltratos, ya basta de comportarse peor que orangutanes.",0
Mujeres=profugas de la cocina y el metate,1
Hoy segun librerias gandhi...,0
me gusta,0
JAJA PUTIN BOMBARDEA PUEBLOS LLENOS DE MUJERES Y NINOS QUE IRONIA DE LA VIDA..,0
"No entiendo porque la imagen tan pendeja, en una época y lugar donde existen métodos anticonceptivos",0
Pinche puta traga mocos,1
ahora sera el dia de la mama luchona 4x4 sport todo terreno. La maldicion se vende por separado. Jajajajaja,0
"Nooooooo ,,,,,,,esta bien DIA INTERNACIONAL DE LA MUJER",0
Siempre ha existido el acoso sexual pero hay q saber poner limites sobre tu persona y respeto aquellas q no logran poner limitaciones es por baja estima.,0
Hacerle caso a acosos reales y no a shows televisivos como el de Aristegui en CNN!,0
Puro show televisivo en acuerdo con los gobiernos para el nuevo orden mundial yo se que  hay mujeres que están verdaderamente  sufriendo y deben ser protegidas pero si te das cuenta en las últimas noticias las relaciones entre mujer y hombre las noticias nos hacen creer que son las más traumáticas dan a entender que si un hombre pretende a una mujer es por que la está acosando por que la quiere violar pero las noticias que dan de relaciones de personas del mismo sexo no son nada traumáticas ni siquiera el acoso sexual existe jajaja el homosexualismo es lo más nuevo que están usando los gobernantes para el nuevo orden mundial e ahí tantas noticias denigrando las relaciones entre hombre y mujer,0
"A favor de parar el abuso hacia las mujeres pero en contra del aborto, si piden respeto para sus vidas de la misma forma deben respetar a aquellos que no pueden salir con pancartas exigiendo sus derechos.   Saludos.",0
"Las que verdaderamente lo sufre no hacen nada desgraciadamente, estas solo son unas mamarrachas exhibicionistas.",0
Vamos con López Obrador fuera Peña Nieto fuera los de la estafa maestra fuera los que desviaron el dinero de Sedesol fuera los que se robaron el dinero para los damnificados clonando tarjetas fuera los gobernadores corruptos,0
"aplicar multas,porque la cárcel es una escuela del crimen,saldrían siendo feminicidas",0
"No quieren que los hombres practiquemos el machismo, pero ellas si quieren ser feministas.",0
ridiculas,0
Dejar de exagerar y poner condiciones igualitarias,0
Tener valores,0
El acoso sí existe pero las mujeres tienen que poner un hasta aquí,0
Que no salgan. .,0
"tanta pendejada en tantas cabezas, y una gran verdad en una gran cabeza",0
"ES URGENTE ATENTER la incultura machista !  Aunque forme parte de la historia de la humanidad /  De ahí proviene una gran cantidad de los males en nuestra relación con las mujeres /  QUIZÁS sería más completo, si en lugar de dirigír el mensaje al hombre, se analizara y se discutiera EN PAREJA, el OBJETIVO podría tener MEJORES RESULTADOS /  Haciéndolo POR SEPARADO, el problema no se resuelve",0
"Y pensar que se habían ganado hace mucho tiempo nuestro respeto, ahora solo veo aborrencimiento. 
Demasiada libertad se les ha permitido, demasiada subordinación nosotros los hombres para esta feminista radical de occidente que todo quiere cambiar, ""pongale un mono y ahí tiene que estar el mono haciendola reír""
Mientras mas sigan con protestas y nuevos movimientos mas serán juzgadas por los hombres y menos permisiones y beneficios tendrán.
por HUEVXNXS!  
por Feminazis.",1
Y para que? Que quiere demostrar? Soy mujer trabajo tengo familia un esposo que me ayuda y coopera tanto en casa como con los niños osea hay buenos hombres solo piensa y quedate con el adecuado para ti no escojas patanes y culpes a todo mundo de lo que tu decides,0
"Estoy de acuerdo por qué se que la mayoría de hombres son dependientes de una mujer en el sentido de organización, no sólo en el hogar y en el campo laboral por qué de secretarías jamás, aún así solo pueden hacer una tarea a la vez eso complica su vida diaria, y al final si no fuera por qué somos las madres las que los parimos y los criamos haber que hacen ya que son menos las malas que dejan hijos botados que padres de papel que se creen hombres solo por que procrearon y ya.",0
"Que nadie entiende que esas mujeres estan siendo usadas para presionar un sistema, y si, estan siendo usadas por hombres que quieren deshacer ese sistema para beneficio de ellos, no de todos, no de ellas...",0
"Pero vamos a ver, vamos a hacer una huelga para que vean que los hombres nos necesitan (cosa que me parece obvia, ya que todos nos necesitamos) y que si no el mundo se pararia? Pero ellas dicen que necesitan ese día a los hombres. Es que no paran de hacer el ridículo y quedar como estúpidas cuando las feminazis plantean sus argumentos... Xd",0
"Enserio creen que esto ayuda? Se han tomando un tiempo a pensar antes de actuar por impulsos o emociones? Creen que algún violador o machista se lo pensará dos veces con esto antes de hacer daño? el mundo sigue y peligros en el mundo lo tenemos todos, y a todos nos afecta por igual, hay que demostrar inteligencia y con estas tonterías solo demuestran otra cosa...",0
"Basta de que señoras?  No sé, parece que ya no hay mas ideal que la queja eterna de todo y por todo. Con huelgas vamos en sentido contrario, mejor hay que ponerse a trabajar y dejarse de traumas y complejos.",0
"En lo que no estoy de acuerdo es que no vallan a tomar clases. Ya que mientras valla un solo alumno/a se debe dar tema. Y después podrían perderse de algo importante solo por seguir a otras personas.
Y porque las personas que se quedaron a laborar debiendo cubrir las obligaciones de la gente ausente deberían regalarles parte de su sueldo?
Pueden tener ideales nobles pero sus ideas están mal planteadas.",0
"Si el mundo se detiene como dice ella, si las mujeres no trabajan, imagínate si los hombres no lo hicieran jaja colapsa el universo. Jajajaja",0
"Sin ustedes mujeres el
Mundo no existe, pero  también muchas paren ,gente indeseable que se hacen políticos o banqueros ladrones  ,asesinos,traficantes y violadores y tanta gente indeseable",0
Está en drogas la mocosa q empieza a hablar en el reportaje. Desde que están metidos con la palabrita “ igualdad” ya sabemos de qué ignorante pensamiento progre es idea,1
"Tremenda tontería! Cómo les gusta perder el tiempo siguiendo ideologías huecas e inútiles. Por cosas como esas no se les toma en serio, aunque parezca irónico.",0
"Van a perder un día de su vida,al final seguirán siendo mujeres que también tienen que dejar invites y cubrir sus gastos con su propio peculio.",0
2horas de huelga es lo mismo que entrar tarde y salir temprano jajaj.. Es un chiste eso.. hagan 24horas o 1 semana y ahi les tiras el sistema abajo..,0
"Tan esenciales se creen, su ego no las deja ver que ningún ser humano es indispensable para el mundo económico, todos son reemplazables",0
"Esta weeaa se de esta saliendo de control....

Esto se puede volver catastrófico...

Esta en las revelaciones de la Biblia... 
Cuidado!!!!!!",0
"Soy mujer pero meda tanta rabia el tema del feminismo del machismo. Que mas da todo eso.  Lo que hay que ser es PERSONA. y al parecer de eso ya poco queda, preocupemos por hacer ese llamamiento a toda la Raza Humana, dediquemos nuestro tiempo y energía en ser mejores. Por qué con esto lo único que logran es. Dividir en vez de Unir.",0
"Ya no hayan ni que inventar... además protestar contra el capitalismo, no puede ser más absurdo porque no se puede, increíble",0
Pues si no existieran... Nos extinguimos... Así como sino hubiera hombres... No hay procreación.... Fácil... Y estoi en contra de los lbgi... Que hombre con hombre no procrean...,0
"Si, si, si. Un día sin chismes, críticas y demás cuentos de pasillo en el trabajo...",0
"Mi profesor V, D de ingles es espa`ol y dijo q hay muchas cosas q debe cambiar sus leyes espa~olas, y hay mucha descriminacion, etc",0
"Me parece muy interesante la iniciativa, pero no solo laborar, laboral seria sencillo muchos cargos no están ocupados por mujeres, sino en todas las áreas que las mujeres realizan, como seria un día sin mujeres?",0
Un día sin mujeres equivale a  hombres reunidos contando chismes q nunca hicieron,0
Que buena fiesta se va a armar. Así se acostumbra el Herrentag en Alemania.,0
"Que pelotudez. Lo mismo pasaria si lo hiceran los hombres, otro dia los rubios, otro dia los derechos, otro dia los q se llaman Juan..como nos quieren dividir",0
Mujeres ustedes mismas con eso del #feminazi destruyeron años de verdaderas luchas feministas!,0
"Lo que más me gusta de esa huelga, es donde dice que los hombres compartan ese día la mitad de su sueldo.jajajaja.",0
Y yo un dia sin femefalsas que aruinan la verdadera lucha de las feministas en el mundo,0
"Apúrense. Hagan la huelga.
Poco a poco España se llena de moros y tantas españolas que se convierten a esa religión, hará que todas se vuelvan objetos simples como en el resto de Arabia.",0
Jajajajajjaja y quien es el hombre a cargo de esa huelga,0
La feminista solo aunmenta el odio en el mundo. Esta promoviendo la sumision adsoluta de genero masculino. No podemos permirtir que eso pase.,0
De verdad es flipante cuanto machismo existe aun en el mundo.,0
Bueno esta bien que tomen un dia en huelga pero al dia siguiente a limpiar y cocinar el doble.,1
"¿Y a esto se le llama evolucionar? La lucha es cada día por labrar un mundo mejor, tanto hombres como mujeres. Y quien se sienta inferior, tiene un problema consigo mismo",0
Cuando partes de una buena idea de igualdad y luego te haces radical enfermizo,0
Chorradas soy mujer. . Siento q debr haber un cambio en la sociedad y en casa dobre todo en muchas madres q educan a hombres debilrs o machistas y q educan mujeres chachas o liberales ..  Esto ayuda a quien???,0
Quieren cambiar el paradigma... Hacen una huelga. Parece una rabieta de niñas,0
"Que la huelga sea en la casa también. No desayuno, limpieza,  lavado y planchado, no almuerzo ni cena...quiero ver a los padres cambiando pañales,  limpiando la cola de sus hijos despues de hacer popó etc. Ah, que los bebitos les vomiten encima y mucho mas. Medio dia si sobreviven sin destruir todo seria una hazaña.",0
si la huelga es en silencio... se puede programar una por semana de acá hasta que me muera de viejo?,0
Luego no se quejen cuando les tengan carta de despido al día siguiente,0
Ellas mismas se están quitando el respeto ganado por veedaderas luchadoras,0
"Extiendanla hasta el 31 de diciembre., NO A LAS FEMINAZIS!!!",0
"Cada día este tema se degenera más, tomándolo como pretexto para protestar por todo y por nada.",0
Ese día todos los hombres se van a ir a tomar sin nadie que los joda bravo!!!!,0
"Huelga de mujeres ? . Perfecto , y que hacen las que tienen bebés  , las que tienen hijos en terapia intensiva  , las que tienen hijos electrodependientes , las que tienen hijos que dependen de una dosis de insulina , las madres solteras que trabajan y pierden el día y el presentismo , las que tienen hijos  que si o si deben ir a una consulta médica  ? . En fín  .",0
"Lo siento pero las mujeres no pueden tener tanto liberalismo ya esto no es igualdad, quien les está haciendo algo? Hoy día se respeta demasíado la individualidad que mas quieren?",0
Jajajajaja sólo dos horas de paro se ve que no se aguantan las ganas de quedarse calladas ,0
"Más q felices estarían sin nosotras x 24 hs, yo me adhiero y vemos q hacen",0
Si no estan de acuerdo pongan su empresa propia  y degen de andar de agitadodas,0
CNN asume que todas las mujeres van a participar en esa ridiculez.,0
Tampoco la exageracion en todo caso hagamos lo mismo al reves,0
Yo solo me pregunto.... realmente piden la igualdad en todo o solo para lo que les interesa?,0
QUISIERA UN DIA O MIL DIAS SIN HOMBRES MACHISTAS VIOLENTOS VIOLADORES ACOSADORES AGRESIVOS ASESINOS  ECT ECT  SIN HOMBRES EL MUNDO RESPIRARIA PAZ Y LAS FLORES NACERIAN Y LA LLUVIA SERIA UN DANZAR  HASTA ME INSPIRE.. QUIERO A MUY POCOS HOMBRES EN MI VIDA SOLO A UNO QUE ES MI NOVIO Y A MI POLITICO FAVORITO NINGUNO MAS,0
La ridiculez en su máxima expresión,0
y como seria  un dia  sin hombres  creo que daria iguales  resultados.,0
Estas ya no son feministas sino feminoides,0
Vaya panda de machistas egolatras....Que os zurzan!!.....,0
La típica radicalidad que destruye las buenas causas,0
Sería un día silencioso,0
Un dìa no es suficiente.,0
Lo único ke van a lograr es acumulación de platos y ropa sucia,1
24 horas de silencio,0
Feminazis de mierda,1
"Un día sin feminazis, no un día sin mujeres. No todas son subnormales",0
Hay que hacerla mundial,0
Un día sin feminazis sería extraordinario ojala fuera por siempre,1
"Un día sin mujeres?Un día silencioso,es chiste  (pero es verdad?",0
Cómo sería ?..........el paraíso y de relax en la playa con una cervecita.,0
Súper Tranquilidad....jajaja jajaja,0
Las vamos a extrañar :'v,0
Deberían repetirla de vez en cuando.,0
Para cuando es la Huelga ???? Para aplicarla acá también,0
Que día para ir comprando mis boletos...,0
"¿Si las mujeres hacen paro, no sería faltas a la moral?",0
No se asusten. Nada q no podamos hacer nosotros,0
Como dice un dicho todos tren  un peso atravesado .,0
Póngase a ordenar la casa y dejen de joder tanto,0
Un dia sin bla bla bla bla jajaja ojala lo amplíen a un año,0
Están locassssssss,0
Todos al bar !!!!!,0
QUE TOMADERA DE GUARO MAS EXAGERADA!,0
Me parece excelente!!!!,0
Ojala llegue aqui pa q deje de chingar siquiera 24 horas I mas si quieren,0
En mi casa estamos de fiesta,0
Feminazis que asco,1
Los niveles de rating del fútbol se va n a ir a las nubes! ,0
"Sin nadie q jodas, sería feliz",0
sería un hermoso día que nos dejan de romper los huevos...,0
Pendejazo,0
Sera que se callen durante 24hrs?,0
Se aburren!,0
Normal,0
Ahí si estamos jodidos!!!,0
Mi marido se suicidaría ,0
Oraleeeee....!!!!....  porque tanta violencia..?..,0
Un dia sin Drama jajajajj,0
"Que lo hagan por un año,",0
quuen sera el hombre a cargo de esa marcha,0
Tanta FemiNazi,1
Lo más ridículo del mundo bien España se ven que progresan,0
Y como para qué lo quieren parar?,0
Prefiero dejar de comer por 24 hora,0
Jajaja.. solo me reí xD,0
Chamo que gente te gafa,0
UN DÍA SIN MUJERES SE ROMPE EL EQUILIBRIO. DEJEN DE HACERSE LAS VICTIMAS O CREERSE IMPORTANTES. TODOS TENEMOS UNA RAZÓN DE SER. ¿QUÉ TAN DIFÍCIL ES VIVIR EN ARMONÍA???.,0
el dia mas tranquilo del planeta,0
Que estúpido ,0
Ay por Dios,0
Lo bueno que es en España jajaja,0
"Soy mexicana y no entiendo porque tanta pleitesía a la kalo....pintaba de la chingada, una mujer sin un ápice de dignidad que disfrutó soportar un hombre mujeriego que jamas la respeto y por último, si creen que por ser una persona con discapacidad la hace especial les tengo noticias....no lo es!",0
"Que saquen la Barbie Kardashian, omg a de ser carísima con tanto plástico que se debe usar para hacer la nalga..",0
"Y claro a Maria Curie no fue lesbiana, bisexual, excentrica, ella solo gano 2 premios Nobel. Es hasta un mal ejemplo para el progresismo.",0
"Esa no es Frida, solo tomaron una muñeca que no se les vendía mucho, la peinaron y le pusieron el vestido, le falta ceja, está demasiado pálida y demasiado flaca, sus ojos y su boca tampoco se parecen.",0
"No entiendo la importancia de esta noticia, como mujer no me siento representada por Frida Kahlo... es muy entretenida su historia personal, pero no hizo ningún aporte a la sociedad que sea de vital importancia y mucho menos fue ejemplo para las mujeres; que soportó las infidelidades del hombre... sí... y las de ella en venganza al hombre, donde quedan?",0
"Aishhh el mensaje está claro. Las niñas deben inmiscuirse más en los personajes de la historia. Y que mejor con alguien que ha trascendido. Aquí no estamos para juzgar la vida personal de nadie. Y el arte es subjetivo a lo que unos les puede parecer bello, a otros horrible, con respeto a Frida",0
"Si resucita, se vuelve a morir...Frida “Barbie”. No es homenaje para las grandes mujeres.",0
Me gustaría ver a Lorena Ochoa soy su más fiel admiradora y ella si que es una figura para ponerla como ejemplo...lo que no se si ella sepa que la colocaran junto con las otras dos que no hicieron nada positivo por su país y su gente.,0
"Me parece excelente que le muestres a Las niñas Las mujeres que marcaron la diferencia en la historia , pq ya muchas quieren ser minikardashian inspiradas en plastico hablar como si estuvieran roncas y  desnudarse por Las redes. sociales",0
"Bravo, genial!!!! ya era hora que Mattel les diera un mensaje a las niñas de que tener un cuerpo perfecto no lo es todo,que lo mas importante es tener un espíritu brillante, tan brillante que ilumine mentes mas pequeñas e inspire a ser cada día mejores en lo que sea que ellas decidan ser ",0
"Grandes mujeres, por favor. Grandes mujeres Las que estudiaron y consiguieron grandes avances medicos y tecnologicos y ganaron premios Nobel, no esta cuerda de safias...",0
"Frida era comunista no creo que le hubiese agradado que se capitalizara su imagen con el propósito de continuar enriqueciendo a los grandes intereses de una compañía multimillonaria como lo es Mattel. 
Si me dicen que los fondos se van a utilizar para beneficiar a quienes están en necesidad, eso sería otra cosa.",0
"Que bonito que aun se siga dando importancia al arte que dejó frida khalo como pintora. Muy a parte de su vida amorosa o si aporto o no a la sociedad es ejemplo de constancia y de lucha, nos muestra que no hay excusa alguna para lograr lo que quieres así hayas vivido las mil y un desgracias.",0
"Pero es que nadie vio el bendito vídeo. Porque por cierto es un vídeo donde hay como 12 mujeres incluida ella, cada una con una muñeca.  Eso nos pasa por comentar solo por la imagen, sin leer o ver de lo que hablamos.",0
"Considero a Frida una mujer que hizo todo a través de la lástima, se daba lástima ella misma y no se respeto nunca, .y eso lo uso para su vida artistica, no comulgo con sus ideales socialistas,  una mujer homosexual, lo cual no le critico ni le aplaudo, pero deja mucho que pensar cuando se pinta como mártir de mujer engañada por su marido, cuando ella también hizo lo que le dio la gana. Una mujer que no representa la esencia de una mujer y que todo lo hizo basado desde sus propios miedos, rencores y frustraciones",0
"Tiene que hacer una más actual una barbarie lesbiana, con problemas de sobrepeso y el pelo pintado como un arcoiris para que encaje con los estereotipos actuales, el ken podría ser el típico progre con sus chancletas, su camisa del Che Guevara y podría hacer una película donde en ken conoce a barbarie en una marcha gay el final de la película sería que barbarie y ken descubre que era bisexual. Bueno gente voy venderle mi idea a mattel y  dice que no se puede lucrar como los progre porque son anticapitalistas jajajaja",0
"Y las ganancias a q fundacion iran a parar? Cancer,  equipo para hospitales rurales? Construccion de casas destruidas por algun desastre natural en Mexico o puerto Rico o algun otro pais??? O quiza para ayudar a alguna especie en peligro de extincion. 
 Digo,
Si es asi con gusto la compraria!!!",0
"Pienso que solo es cuestión de gustos, como todo...a algunos les gusta una cosa a otros otra y así, sencillo.
No soy mexicana, pero sí seguidora de  Frida.",0
"Si las muñecas barbies dejaran de promover la falsa y plásitica belleza..eso si sería un homenaje a la mujer. Pero como el interés no es ese, entonces quedamos en lo mismo.",0
Esa Frida Barbie no es genuína... Tiene dos cejas en lugar de una que cubre los dos ojos y no tiene bigote...,0
"Pueden decir lo que quieran...pero siendo paraguaya la admiro a la Kahlo...Bella,inteligente,talentosa y adelantada en su época!€",0
"Ella vivio e hizo lo que quizo,no se valio de su discapacidad,para su epoca fue liberal en todos los aspectos,y con dignidad o sin dignidad es un gran personaje y una gran pintora,le pese a quien le pese,y en esos y estos tiempos los hombres y las mujeres siguen poniendo los cuernos,cuiden lo propio y no lo ajeno.",0
El bigote se vende por separado,0
el pinche precio de locos estarian muy pendejos los que compraran esa mamada costara al rededor de 700 pesos jaja dijo el dr garcia no mamar martinoli,0
"NADA LES CALZA, que cuando sólo es rubia QUE FALSA BELLEZA, que ahora hacen referencias de mujeres relevantes de la historia QUE NO SON ELLAS O QUE NO ERAN LA GRAN COSA..... NADA LES CALZA MUCH@S DE UDS ESTÁN EN ESTA VIDA  PARA PIEDRAS EN EL ZAPATO....",0
"a pesar de la omisión del fabricante sobre el pasado comunista de Frida, así como la carencia de algunos de sus rasgos físicos característicos, es legal ver a esa mujer, magnífica en todos los sentidos, como modelo en lugar de muñecas rubias sin gracia. extraño es ver un icono de la izquierda siendo explotado por capitalistas por pura codicia. son los nuevos tiempos",0
"Barbie,no gracias.
Me quedo con esas grandes mujeres, resilentes, auténticas.
No ,barbie no.",0
Por q no lo harán homenaje a las premios nobel astronauta o a una simple maestra esa friki no hizo nada más q verse rara más manipulación para las tontitas,0
Es linda idea muy creativa que las Barbies represemten a mujeres celebres y famosas......,0
"déjame decirte que Frida de grande solo las cejas, Marie Curie ella es una grande!",0
"A vender a como dé lugar. 
Rendiría homenaje donando ganancias para becas escolares.",0
Excelente pueden incluir a la madre tesresa de calcuta tambien ahhhh no vende cierto,0
"Tengo una pregunta aparte de basarse en personas reales qué de diferente es esto de la Barbie artista, la Barbie deportista, la Barbie médico, etc?",0
"Frida Kahlo muy buena pintora pero sucia, asquerosa, lesbiana en el closet y una hippie de mierda.",1
Pobre Frida si resucita se vuelve a morir con esta copia de barbie mal hecha,0
"El mayor logro de Frida fue juntarse con Diego Rivera y que éste le termine los cuadros, absolutamente nada más!",0
"Jajajajaja Chloe y Kim grandes mujeres, jajaja pero no entiendo grandes por que, esas que han hecho en la vida?  será por sus traseros?",0
"Cuánto odio querida Talvez te falta vivir un poquito ""sin dignidad"" como Frida, así te sacudes un poco la arena ",0
"Me gustaría en sus tallas reales y con la Uniceja de la Kahlo, sino sólo son otras barbies q no representan a estas fabulisas mujeres.",0
"Falta la barbie luli... Es un gran aporte a la sociedad, gracias a ella aprendi el significado de tregua",0
Si Frida se entera que sera una barbie se levanta y los caga a patadas por el.orto a todos jajajaja,0
Jajajajajaj! veo a Frida rebolcandose en su tumba por tal descalabro.,0
"Frida?
Por que, aún no entiendo, por que ella?
No hizo nada. 
Existen de verdad mujeres extraordinarias.
En fin sigo sin entender",0
"Tenían q buscar mujeres de verdad q ayudaron a la sociedad, a otraa mujeres las kardashan q hacen x el planeta solo comsumismo y plástico en el cuerpo eso no es un ejemplo",0
Muy buena iniciativa...veamos lo bueno que es exaltar a la mujer..,0
Le arreglaron las cejas a Frida!!!  yo creo q ella hubiera odiado ser una Barbie,0
"Entonces podrían hacer una barbi Gabriela Mistral, nuestro premio Nobel... O un Ken Pablo Neruda... Que resiten sus poemas...",0
"lo que te decía la otra vez, un icono feminista que tenia un tipo borracho y mujeriego jajaja",0
Viene con prestobarba?,0
Falta Marie Cuerie... Creo que hay más mujeres que deberían de ser homenajeadas y remplazadas por varias de estas...,0
"Me encanta ,absolutamente hermosa,más aun por la mujer valiente que representa",0
"No es homenaje, es un negocio el que están haciendo. Seguro le van ha dar una participación a los herederos de Frida...",0
Jajá jaja est lejos de ser frida calo es una ofensa. FRIDA NO ERA ANOREXICA,0
A Frida con lo comunista que era no le gustaría nada esto,0
Esa barbie esta demaciado bonita para frida XD,0
que hizo de tan importante Frida Khalo ?,0
La barbie de frida kahlo viene con bigote?,0
Bien por el justo homenaje a una gran artista Mexicana,0
Que hermosa quiero una de Frida,0
Y siempre se les olvida una grande: Hipatia de Alejandría,0
Por fin algo que llena para algo tan vacio,0
Yo quiero,0
Me encanta! Esas barbies si las compraría a mi hija,0
Que linda Frida,0
Marie curie!!!!,0
Sobrevalorada a mi entender.,0
Falta los bigotes,0
Muy lindas!,0
Me encantan!!!! Las quiero ,0
Preciosa,0
Y que pasó con la uniceja?,0
Soretecris,0
Pero y el bigote?,0
Preciosa,0
Es hermosa mi vida,0
Esta demasiado blanca y estilizada para ser FridA K,0
Frida la barbie masoquista cuernuda y sin amor propio....,1
Les falto colocarle bigote y unirle las cejas!,0
El mejor homenaje que puede hacer Barbie es ser una muñeca normal!!,0
Ya nos vendieron también a la Frida?... ,0
Y las clásicas cejas de Frida nada que ver ???,0
Hermosa barbie❤,0
Ggggggggggggg muñecas de los nenes chivo los o menores gggggggggg cosa antiguo,0
A mi tampoco me parece que la alaben tanto.,0
porque tanto honor a al quien que no lo merece.,0
Basura.,0
Donde esta Simone de Beavour???,0
No se parece,0
Ay  noooo!!!!!  Que muñeca tan fea,0
"Buena intención, pésima ejecución ",0
Por dioooos la quiero la Frida !!!,0
"Yo soy fan de Frida, quiero una muñequita de ella!!!",0
Quiero la de paquita la lupeeee,0
Como es frida sin su ceja característica?,0
Yo la quiero! !! ,0
mas relevante fue sor juana ines de la cruz,0
yo quiero la de Frida,0
Jajajajaja Frida capitalista  ironico.,0
Yo tengo colección de Barbies y ni loca gastaría mi dinero en eso.,0
Incluye bigote desmontable,0
"Odiaba el consumismo ,pobre",0
Y DONDE LA OBTENGO,0
"muy bonita esta, no se parece",0
No se pierden una los comerciantes!!!,0
Ay no me gusta su gusto de vestir,0
